Region,Loc,CATEGORY,BRAND,PACK,RTM,Period,ACT-2017,ACT-2018,BP-2018,,
North,KPK,JUICE,Cappy Pulpy Apple,1000ml PET,Indirect,MTD,,,49.46748291,,
North,KPK,JUICE,Cappy Pulpy Apple,1000ml PET,Indirect,TODAY,,,12.89513838,,
North,KPK,JUICE,Cappy Pulpy Apple,1000ml PET,Indirect,WTD,,,49.46748291,,
North,KPK,JUICE,Cappy Pulpy Apple,1000ml PET,Indirect,YTD,,,1290.952957,,
North,KPK,JUICE,Cappy Pulpy Apple,350ml PET,Indirect,MTD,,,85.78855642,,
North,KPK,JUICE,Cappy Pulpy Apple,350ml PET,Indirect,TODAY,,,22.36328273,,
North,KPK,JUICE,Cappy Pulpy Apple,350ml PET,Indirect,WTD,,,85.78855642,,
North,KPK,JUICE,Cappy Pulpy Apple,350ml PET,Indirect,YTD,,,2403.398299,,
North,KPK,JUICE,CAPPY PULPY MANGO,350ml PET,Indirect,YTD,,1759.4,,,
North,KPK,JUICE,CAPPY PULPY ORANGE,1000ml PET,Direct,YTD,,5.284,,,
North,KPK,JUICE,CAPPY PULPY ORANGE,1000ml PET,Indirect,MTD,,57.076,381.6906741,,
North,KPK,JUICE,CAPPY PULPY ORANGE,1000ml PET,Indirect,TODAY,,16.911,99.49877719,,
North,KPK,JUICE,CAPPY PULPY ORANGE,1000ml PET,Indirect,WTD,,57.076,381.6906741,,
North,KPK,JUICE,CAPPY PULPY ORANGE,1000ml PET,Indirect,YTD,,3802.362,12516.9679,,
North,KPK,JUICE,CAPPY PULPY ORANGE,350ml PET,Direct,YTD,,8.137,,,
North,KPK,JUICE,CAPPY PULPY ORANGE,350ml PET,Indirect,MTD,,561.487,768.9757005,,
North,KPK,JUICE,CAPPY PULPY ORANGE,350ml PET,Indirect,TODAY,,102.826,200.455885,,
North,KPK,JUICE,CAPPY PULPY ORANGE,350ml PET,Indirect,WTD,,561.487,768.9757005,,
North,KPK,JUICE,CAPPY PULPY ORANGE,350ml PET,Indirect,YTD,,13924.8,25280.11063,,
North,KPK,JUICE,Cappy Pulpy Tropical,1000ml PET,Indirect,MTD,,,45.23406704,,
North,KPK,JUICE,Cappy Pulpy Tropical,1000ml PET,Indirect,TODAY,,,11.79157539,,
North,KPK,JUICE,Cappy Pulpy Tropical,1000ml PET,Indirect,WTD,,,45.23406704,,
North,KPK,JUICE,Cappy Pulpy Tropical,1000ml PET,Indirect,YTD,,,1441.78008,,
North,KPK,JUICE,Cappy Pulpy Tropical,350ml PET,Indirect,MTD,,,101.4692983,,
North,KPK,JUICE,Cappy Pulpy Tropical,350ml PET,Indirect,TODAY,,,26.45092424,,
North,KPK,JUICE,Cappy Pulpy Tropical,350ml PET,Indirect,WTD,,,101.4692983,,
North,KPK,JUICE,Cappy Pulpy Tropical,350ml PET,Indirect,YTD,,,3373.015632,,
North,KPK,JUICE,RANI FLOAT,240ml CAN,Direct,YTD,135.937,10.145,,,
North,KPK,JUICE,RANI FLOAT,240ml CAN,Indirect,MTD,196.739,6.086,,,
North,KPK,JUICE,RANI FLOAT,240ml CAN,Indirect,TODAY,40.569,,,,
North,KPK,JUICE,RANI FLOAT,240ml CAN,Indirect,WTD,196.739,6.086,,,
North,KPK,JUICE,RANI FLOAT,240ml CAN,Indirect,YTD,5574.146,2014.136,,,
North,KPK,JUICE,RANI PULPY Mango,1000ml PET,Direct,YTD,5.284,,,,
North,KPK,JUICE,RANI PULPY Mango,1000ml PET,Indirect,YTD,340.328,,,,
North,KPK,JUICE,RANI PULPY Mango,350ml PET,Direct,YTD,3.699,,,,
North,KPK,JUICE,RANI PULPY Mango,350ml PET,Indirect,MTD,25.893,,,,
North,KPK,JUICE,RANI PULPY Mango,350ml PET,Indirect,TODAY,5.919,,,,
North,KPK,JUICE,RANI PULPY Mango,350ml PET,Indirect,WTD,25.893,,,,
North,KPK,JUICE,RANI PULPY Mango,350ml PET,Indirect,YTD,1000.283,6.659,,,
North,KPK,JUICE,RANI PULPY Orange,1000ml PET,Direct,YTD,5.284,,,,
North,KPK,JUICE,RANI PULPY Orange,1000ml PET,Indirect,YTD,1320.984,,,,
North,KPK,JUICE,RANI PULPY Orange,350ml PET,Direct,YTD,7.398,,,,
North,KPK,JUICE,RANI PULPY Orange,350ml PET,Indirect,MTD,529.059,,,,
North,KPK,JUICE,RANI PULPY Orange,350ml PET,Indirect,TODAY,105.813,,,,
North,KPK,JUICE,RANI PULPY Orange,350ml PET,Indirect,WTD,529.059,,,,
North,KPK,JUICE,RANI PULPY Orange,350ml PET,Indirect,YTD,18593.414,,,,
North,KPK,SPARKLING,COCA COLA ZERO,1500ml PET,Direct,YTD,175.944,,,,
North,KPK,SPARKLING,COCA COLA ZERO,1500ml PET,Indirect,MTD,,,144.243338,,
North,KPK,SPARKLING,COCA COLA ZERO,1500ml PET,Indirect,TODAY,,,37.60122192,,
North,KPK,SPARKLING,COCA COLA ZERO,1500ml PET,Indirect,WTD,,,144.243338,,
North,KPK,SPARKLING,COCA COLA ZERO,1500ml PET,Indirect,YTD,1501.03,481.85,3453.141653,,
North,KPK,SPARKLING,COCA COLA ZERO,250ml CAN,Indirect,MTD,,38.017,39.37712096,,
North,KPK,SPARKLING,COCA COLA ZERO,250ml CAN,Indirect,TODAY,,,10.26479202,,
North,KPK,SPARKLING,COCA COLA ZERO,250ml CAN,Indirect,WTD,,38.017,39.37712096,,
North,KPK,SPARKLING,COCA COLA ZERO,250ml CAN,Indirect,YTD,,398.255,1156.27413,,
North,KPK,SPARKLING,COCA COLA ZERO,500ml PET,Indirect,MTD,,20.079,13.70016789,,
North,KPK,SPARKLING,COCA COLA ZERO,500ml PET,Indirect,TODAY,,9.51,3.571347284,,
North,KPK,SPARKLING,COCA COLA ZERO,500ml PET,Indirect,WTD,,20.079,13.70016789,,
North,KPK,SPARKLING,COCA COLA ZERO,500ml PET,Indirect,YTD,91.943,152.176,388.1818668,,
North,KPK,SPARKLING,COCA-COLA,1000ml PET,Direct,YTD,52.835,58.119,,,
North,KPK,SPARKLING,COCA-COLA,1000ml PET,Indirect,MTD,5172.99,13214.463,11967.29054,,
North,KPK,SPARKLING,COCA-COLA,1000ml PET,Indirect,TODAY,1001.872,3037.054,3119.622396,,
North,KPK,SPARKLING,COCA-COLA,1000ml PET,Indirect,WTD,5172.99,13214.463,11967.29054,,
North,KPK,SPARKLING,COCA-COLA,1000ml PET,Indirect,YTD,319201.934,356080.993,281469.752,,
North,KPK,SPARKLING,COCA-COLA,1500ml PET,Direct,MTD,110.956,,,,
North,KPK,SPARKLING,COCA-COLA,1500ml PET,Direct,TODAY,110.956,,,,
North,KPK,SPARKLING,COCA-COLA,1500ml PET,Direct,WTD,110.956,,,,
North,KPK,SPARKLING,COCA-COLA,1500ml PET,Direct,YTD,10398.127,2337.994,,,
North,KPK,SPARKLING,COCA-COLA,1500ml PET,Indirect,MTD,25969.522,35946.183,31740.06424,,
North,KPK,SPARKLING,COCA-COLA,1500ml PET,Indirect,TODAY,8759.038,6684.263,8273.971029,,
North,KPK,SPARKLING,COCA-COLA,1500ml PET,Indirect,WTD,25969.522,35946.183,31740.06424,,
North,KPK,SPARKLING,COCA-COLA,1500ml PET,Indirect,YTD,695355.387,699569.825,742068.5136,,
North,KPK,SPARKLING,COCA-COLA,2000ml PET,Indirect,YTD,4.226,617.117,,,
North,KPK,SPARKLING,COCA-COLA,2250ml PET,Direct,YTD,285.313,309.09,,,
North,KPK,SPARKLING,COCA-COLA,2250ml PET,Indirect,MTD,17285.72,14746.193,22033.49324,,
North,KPK,SPARKLING,COCA-COLA,2250ml PET,Indirect,TODAY,3640.231,4313.05,5743.670944,,
North,KPK,SPARKLING,COCA-COLA,2250ml PET,Indirect,WTD,17285.72,14746.193,22033.49324,,
North,KPK,SPARKLING,COCA-COLA,2250ml PET,Indirect,YTD,471690.612,379001.182,559849.06,,
North,KPK,SPARKLING,COCA-COLA,250ml CAN,Direct,YTD,73.442,26.419,,,
North,KPK,SPARKLING,COCA-COLA,250ml CAN,Indirect,MTD,710.227,516.034,506.0014648,,
North,KPK,SPARKLING,COCA-COLA,250ml CAN,Indirect,TODAY,120.945,60.214,131.9040009,,
North,KPK,SPARKLING,COCA-COLA,250ml CAN,Indirect,WTD,710.227,516.034,506.0014648,,
North,KPK,SPARKLING,COCA-COLA,250ml CAN,Indirect,YTD,25257.298,14923.315,15122.30665,,
North,KPK,SPARKLING,COCA-COLA,250ml NRGB,Indirect,MTD,1.584,,,,
North,KPK,SPARKLING,COCA-COLA,250ml NRGB,Indirect,WTD,1.584,,,,
North,KPK,SPARKLING,COCA-COLA,250ml NRGB,Indirect,YTD,144.744,,,,
North,KPK,SPARKLING,COCA-COLA,250ml RGB,Indirect,MTD,5024.016,5743.374,4715.528307,,
North,KPK,SPARKLING,COCA-COLA,250ml RGB,Indirect,TODAY,1374.903,1164.529,1229.239623,,
North,KPK,SPARKLING,COCA-COLA,250ml RGB,Indirect,WTD,5024.016,5743.374,4715.528307,,
North,KPK,SPARKLING,COCA-COLA,250ml RGB,Indirect,YTD,125120.901,89186.246,114274.1903,,
North,KPK,SPARKLING,COCA-COLA,330ml Can,Indirect,MTD,,,7.771101943,,
North,KPK,SPARKLING,COCA-COLA,330ml Can,Indirect,TODAY,,,2.025763774,,
North,KPK,SPARKLING,COCA-COLA,330ml Can,Indirect,WTD,,,7.771101943,,
North,KPK,SPARKLING,COCA-COLA,330ml Can,Indirect,YTD,27.884,34.172,253.3567076,,
North,KPK,SPARKLING,COCA-COLA,350ml PET,Indirect,MTD,,360.35,277.6417706,,
North,KPK,SPARKLING,COCA-COLA,350ml PET,Indirect,TODAY,,94.704,72.37540381,,
North,KPK,SPARKLING,COCA-COLA,350ml PET,Indirect,WTD,,360.35,277.6417706,,
North,KPK,SPARKLING,COCA-COLA,350ml PET,Indirect,YTD,,1667.591,3998.685927,,
North,KPK,SPARKLING,COCA-COLA,500ml PET,Direct,YTD,31.701,58.12,,,
North,KPK,SPARKLING,COCA-COLA,500ml PET,Indirect,MTD,754.595,850.736,763.2204708,,
North,KPK,SPARKLING,COCA-COLA,500ml PET,Indirect,TODAY,122.603,99.348,198.955617,,
North,KPK,SPARKLING,COCA-COLA,500ml PET,Indirect,WTD,754.595,850.736,763.2204708,,
North,KPK,SPARKLING,COCA-COLA,500ml PET,Indirect,YTD,31599.202,19709.3,22477.92394,,
North,KPK,SPARKLING,COCA-COLA,750ml PET,Indirect,MTD,,31.707,344.0150773,,
North,KPK,SPARKLING,COCA-COLA,750ml PET,Indirect,TODAY,,,89.67753695,,
North,KPK,SPARKLING,COCA-COLA,750ml PET,Indirect,WTD,,31.707,344.0150773,,
North,KPK,SPARKLING,COCA-COLA,750ml PET,Indirect,YTD,,120.484,8775.291975,,
North,KPK,SPARKLING,Coca-Cola Zero,350ml PET,Indirect,MTD,,,9.573890406,,
North,KPK,SPARKLING,Coca-Cola Zero,350ml PET,Indirect,TODAY,,,2.495713029,,
North,KPK,SPARKLING,Coca-Cola Zero,350ml PET,Indirect,WTD,,,9.573890406,,
North,KPK,SPARKLING,Coca-Cola Zero,350ml PET,Indirect,YTD,,,137.8862437,,
North,KPK,SPARKLING,DIET COKE,1500ml PET,Indirect,YTD,233,,,,
North,KPK,SPARKLING,DIET COKE,250ml CAN,Indirect,MTD,,,54.35738636,,
North,KPK,SPARKLING,DIET COKE,250ml CAN,Indirect,TODAY,,,14.16983395,,
North,KPK,SPARKLING,DIET COKE,250ml CAN,Indirect,WTD,,,54.35738636,,
North,KPK,SPARKLING,DIET COKE,250ml CAN,Indirect,YTD,38.041,,1143.300317,,
North,KPK,SPARKLING,DIET COKE,250ml NRGB,Indirect,YTD,49.128,,,,
North,KPK,SPARKLING,FANTA,1000ml PET,Direct,YTD,31.701,21.134,,,
North,KPK,SPARKLING,FANTA,1000ml PET,Indirect,MTD,1908.583,1716.202,1371.294216,,
North,KPK,SPARKLING,FANTA,1000ml PET,Indirect,TODAY,251.544,319.144,357.4677269,,
North,KPK,SPARKLING,FANTA,1000ml PET,Indirect,WTD,1908.583,1716.202,1371.294216,,
North,KPK,SPARKLING,FANTA,1000ml PET,Indirect,YTD,31228.773,32125.313,31981.16052,,
North,KPK,SPARKLING,FANTA,1500ml PET,Direct,MTD,15.851,,,,
North,KPK,SPARKLING,FANTA,1500ml PET,Direct,TODAY,15.851,,,,
North,KPK,SPARKLING,FANTA,1500ml PET,Direct,WTD,15.851,,,,
North,KPK,SPARKLING,FANTA,1500ml PET,Direct,YTD,2838.879,816.317,,,
North,KPK,SPARKLING,FANTA,1500ml PET,Indirect,MTD,6135.719,3406.267,5388.683714,,
North,KPK,SPARKLING,FANTA,1500ml PET,Indirect,TODAY,2513.904,537.329,1404.717161,,
North,KPK,SPARKLING,FANTA,1500ml PET,Indirect,WTD,6135.719,3406.267,5388.683714,,
North,KPK,SPARKLING,FANTA,1500ml PET,Indirect,YTD,93775.271,59379.624,128798.9627,,
North,KPK,SPARKLING,FANTA,2250ml PET,Direct,YTD,71.328,95.104,,,
North,KPK,SPARKLING,FANTA,2250ml PET,Indirect,MTD,6048.837,2829.445,2778.188888,,
North,KPK,SPARKLING,FANTA,2250ml PET,Indirect,TODAY,1212.617,2180.305,724.2157483,,
North,KPK,SPARKLING,FANTA,2250ml PET,Indirect,WTD,6048.837,2829.445,2778.188888,,
North,KPK,SPARKLING,FANTA,2250ml PET,Indirect,YTD,46768.87,22335.804,66073.21046,,
North,KPK,SPARKLING,FANTA,250ml CAN,Direct,YTD,,3.17,,,
North,KPK,SPARKLING,FANTA,250ml CAN,Indirect,MTD,120.422,258.869,61.61283522,,
North,KPK,SPARKLING,FANTA,250ml CAN,Indirect,TODAY,26.932,185.976,16.06117775,,
North,KPK,SPARKLING,FANTA,250ml CAN,Indirect,WTD,120.422,258.869,61.61283522,,
North,KPK,SPARKLING,FANTA,250ml CAN,Indirect,YTD,4485.052,1586.716,1904.386389,,
North,KPK,SPARKLING,FANTA,250ml RGB,Indirect,MTD,995.523,736.572,758.9133491,,
North,KPK,SPARKLING,FANTA,250ml RGB,Indirect,TODAY,299.074,113.07,197.8328404,,
North,KPK,SPARKLING,FANTA,250ml RGB,Indirect,WTD,995.523,736.572,758.9133491,,
North,KPK,SPARKLING,FANTA,250ml RGB,Indirect,YTD,20494.378,13345.951,19270.27037,,
North,KPK,SPARKLING,FANTA,330ml Can,Indirect,MTD,,,5.340085732,,
North,KPK,SPARKLING,FANTA,330ml Can,Indirect,TODAY,,,1.392048683,,
North,KPK,SPARKLING,FANTA,330ml Can,Indirect,WTD,,,5.340085732,,
North,KPK,SPARKLING,FANTA,330ml Can,Indirect,YTD,114.352,9.762,182.6153112,,
North,KPK,SPARKLING,FANTA,500ml PET,Direct,YTD,15.851,21.135,,,
North,KPK,SPARKLING,FANTA,500ml PET,Indirect,MTD,417.451,242.019,156.2442131,,
North,KPK,SPARKLING,FANTA,500ml PET,Indirect,TODAY,77.153,19.026,40.72959913,,
North,KPK,SPARKLING,FANTA,500ml PET,Indirect,WTD,417.451,242.019,156.2442131,,
North,KPK,SPARKLING,FANTA,500ml PET,Indirect,YTD,7993.821,5491,4726.732868,,
North,KPK,SPARKLING,FANTA,750ml PET,Indirect,MTD,,18.232,,,
North,KPK,SPARKLING,FANTA,750ml PET,Indirect,WTD,,18.232,,,
North,KPK,SPARKLING,FANTA,750ml PET,Indirect,YTD,,25.368,,,
North,KPK,SPARKLING,FANTA CITRUS,250ml RGB,Indirect,YTD,11.624,,,,
North,KPK,SPARKLING,FANTA GRAPE,250ml RGB,Indirect,MTD,26.421,,,,
North,KPK,SPARKLING,FANTA GRAPE,250ml RGB,Indirect,TODAY,6.34,,,,
North,KPK,SPARKLING,FANTA GRAPE,250ml RGB,Indirect,WTD,26.421,,,,
North,KPK,SPARKLING,FANTA GRAPE,250ml RGB,Indirect,YTD,1407.637,,,,
North,KPK,SPARKLING,FANTA GRAPE,500ml PET,Indirect,YTD,21.135,,,,
North,KPK,SPARKLING,FANTA POMEGRANATE,1000ml PET,Indirect,MTD,,,46.46594324,,
North,KPK,SPARKLING,FANTA POMEGRANATE,1000ml PET,Indirect,TODAY,,,12.11269975,,
North,KPK,SPARKLING,FANTA POMEGRANATE,1000ml PET,Indirect,WTD,,,46.46594324,,
North,KPK,SPARKLING,FANTA POMEGRANATE,1000ml PET,Indirect,YTD,,27.478,1042.646887,,
North,KPK,SPARKLING,FANTA POMEGRANATE,250ml RGB,Indirect,MTD,,15.852,119.6058831,,
North,KPK,SPARKLING,FANTA POMEGRANATE,250ml RGB,Indirect,TODAY,,1.057,31.17875264,,
North,KPK,SPARKLING,FANTA POMEGRANATE,250ml RGB,Indirect,WTD,,15.852,119.6058831,,
North,KPK,SPARKLING,FANTA POMEGRANATE,250ml RGB,Indirect,YTD,,281.097,3038.149277,,
North,KPK,SPARKLING,FANTA RED APPLE,250ml CAN,Indirect,MTD,,,18.84361948,,
North,KPK,SPARKLING,FANTA RED APPLE,250ml CAN,Indirect,TODAY,,,4.912137558,,
North,KPK,SPARKLING,FANTA RED APPLE,250ml CAN,Indirect,WTD,,,18.84361948,,
North,KPK,SPARKLING,FANTA RED APPLE,250ml CAN,Indirect,YTD,,29.589,629.756546,,
North,KPK,SPARKLING,FANTA RED APPLE,250ml RGB,Indirect,MTD,4.228,,,,
North,KPK,SPARKLING,FANTA RED APPLE,250ml RGB,Indirect,TODAY,2.114,,,,
North,KPK,SPARKLING,FANTA RED APPLE,250ml RGB,Indirect,WTD,4.228,,,,
North,KPK,SPARKLING,FANTA RED APPLE,250ml RGB,Indirect,YTD,482.978,4.227,,,
North,KPK,SPARKLING,FANTA RED APPLE,500ml PET,Direct,YTD,,5.284,,,
North,KPK,SPARKLING,FANTA RED APPLE,500ml PET,Indirect,MTD,,9.512,35.79909299,,
North,KPK,SPARKLING,FANTA RED APPLE,500ml PET,Indirect,TODAY,,,9.332074945,,
North,KPK,SPARKLING,FANTA RED APPLE,500ml PET,Indirect,WTD,,9.512,35.79909299,,
North,KPK,SPARKLING,FANTA RED APPLE,500ml PET,Indirect,YTD,154.287,540.038,1107.349003,,
North,KPK,SPARKLING,FuzeTea Apple,250ml PET,Indirect,MTD,,,57.584731,,
North,KPK,SPARKLING,FuzeTea Apple,250ml PET,Indirect,TODAY,,,15.01113521,,
North,KPK,SPARKLING,FuzeTea Apple,250ml PET,Indirect,WTD,,,57.584731,,
North,KPK,SPARKLING,FuzeTea Apple,250ml PET,Indirect,YTD,,,901.5430154,,
North,KPK,SPARKLING,FuzeTea Orange,250ml PET,Indirect,MTD,,,57.584731,,
North,KPK,SPARKLING,FuzeTea Orange,250ml PET,Indirect,TODAY,,,15.01113521,,
North,KPK,SPARKLING,FuzeTea Orange,250ml PET,Indirect,WTD,,,57.584731,,
North,KPK,SPARKLING,FuzeTea Orange,250ml PET,Indirect,YTD,,,901.5430154,,
North,KPK,SPARKLING,FuzeTea Peach,250ml PET,Indirect,MTD,,,115.169462,,
North,KPK,SPARKLING,FuzeTea Peach,250ml PET,Indirect,TODAY,,,30.02227043,,
North,KPK,SPARKLING,FuzeTea Peach,250ml PET,Indirect,WTD,,,115.169462,,
North,KPK,SPARKLING,FuzeTea Peach,250ml PET,Indirect,YTD,,,1803.086031,,
North,KPK,SPARKLING,SCHWEPPES,330ml Can,Indirect,MTD,,0.697,,,
North,KPK,SPARKLING,SCHWEPPES,330ml Can,Indirect,WTD,,0.697,,,
North,KPK,SPARKLING,SCHWEPPES,330ml Can,Indirect,YTD,,37.641,,,
North,KPK,SPARKLING,SPRITE,1000ml PET,Direct,YTD,10.567,25.361,,,
North,KPK,SPARKLING,SPRITE,1000ml PET,Indirect,MTD,3067.845,5472.838,4738.797857,,
North,KPK,SPARKLING,SPRITE,1000ml PET,Indirect,TODAY,481.896,1127.543,1235.305508,,
North,KPK,SPARKLING,SPRITE,1000ml PET,Indirect,WTD,3067.845,5472.838,4738.797857,,
North,KPK,SPARKLING,SPRITE,1000ml PET,Indirect,YTD,109291.49,137781.725,110610.3307,,
North,KPK,SPARKLING,SPRITE,1500ml PET,Direct,MTD,63.403,,,,
North,KPK,SPARKLING,SPRITE,1500ml PET,Direct,TODAY,63.403,,,,
North,KPK,SPARKLING,SPRITE,1500ml PET,Direct,WTD,63.403,,,,
North,KPK,SPARKLING,SPRITE,1500ml PET,Direct,YTD,4240.092,1838.695,,,
North,KPK,SPARKLING,SPRITE,1500ml PET,Indirect,MTD,12279.386,17603.718,12886.91063,,
North,KPK,SPARKLING,SPRITE,1500ml PET,Indirect,TODAY,3168.524,3170.149,3359.348121,,
North,KPK,SPARKLING,SPRITE,1500ml PET,Indirect,WTD,12279.386,17603.718,12886.91063,,
North,KPK,SPARKLING,SPRITE,1500ml PET,Indirect,YTD,284961.428,325849.045,318647.0173,,
North,KPK,SPARKLING,SPRITE,2250ml PET,Direct,YTD,190.209,156.922,,,
North,KPK,SPARKLING,SPRITE,2250ml PET,Indirect,MTD,10257.385,6315.092,6207.408721,,
North,KPK,SPARKLING,SPRITE,2250ml PET,Indirect,TODAY,1852.251,2686.742,1618.14165,,
North,KPK,SPARKLING,SPRITE,2250ml PET,Indirect,WTD,10257.385,6315.092,6207.408721,,
North,KPK,SPARKLING,SPRITE,2250ml PET,Indirect,YTD,122811.635,125918.271,153699.3604,,
North,KPK,SPARKLING,SPRITE,250ml CAN,Direct,YTD,37.514,35.929,,,
North,KPK,SPARKLING,SPRITE,250ml CAN,Indirect,MTD,1068.845,416.712,269.3091313,,
North,KPK,SPARKLING,SPRITE,250ml CAN,Indirect,TODAY,310.021,48.591,70.20325899,,
North,KPK,SPARKLING,SPRITE,250ml CAN,Indirect,WTD,1068.845,416.712,269.3091313,,
North,KPK,SPARKLING,SPRITE,250ml CAN,Indirect,YTD,11653.573,11742,8477.719369,,
North,KPK,SPARKLING,SPRITE,250ml NRGB,Indirect,MTD,5.28,,,,
North,KPK,SPARKLING,SPRITE,250ml NRGB,Indirect,TODAY,2.112,,,,
North,KPK,SPARKLING,SPRITE,250ml NRGB,Indirect,WTD,5.28,,,,
North,KPK,SPARKLING,SPRITE,250ml NRGB,Indirect,YTD,66.552,,,,
North,KPK,SPARKLING,SPRITE,250ml RGB,Indirect,MTD,2554.273,3675.33,2499.739822,,
North,KPK,SPARKLING,SPRITE,250ml RGB,Indirect,TODAY,658.381,683.705,651.6298993,,
North,KPK,SPARKLING,SPRITE,250ml RGB,Indirect,WTD,2554.273,3675.33,2499.739822,,
North,KPK,SPARKLING,SPRITE,250ml RGB,Indirect,YTD,72149.546,61990.706,59195.83479,,
North,KPK,SPARKLING,SPRITE,330ml Can,Indirect,MTD,,,11.19434854,,
North,KPK,SPARKLING,SPRITE,330ml Can,Indirect,TODAY,,,2.918132578,,
North,KPK,SPARKLING,SPRITE,330ml Can,Indirect,WTD,,,11.19434854,,
North,KPK,SPARKLING,SPRITE,330ml Can,Indirect,YTD,41.84,13.948,357.7914774,,
North,KPK,SPARKLING,SPRITE,500ml PET,Direct,YTD,219.798,33.816,,,
North,KPK,SPARKLING,SPRITE,500ml PET,Indirect,MTD,660.541,694.339,,,
North,KPK,SPARKLING,SPRITE,500ml PET,Indirect,TODAY,110.972,82.438,,,
North,KPK,SPARKLING,SPRITE,500ml PET,Indirect,WTD,660.541,694.339,,,
North,KPK,SPARKLING,SPRITE,500ml PET,Indirect,YTD,16688.944,12342.452,,,
North,KPK,SPARKLING,SPRITE,750ml PET,Indirect,MTD,,19.025,238.0140492,,
North,KPK,SPARKLING,SPRITE,750ml PET,Indirect,TODAY,,,62.04528549,,
North,KPK,SPARKLING,SPRITE,750ml PET,Indirect,WTD,,19.025,238.0140492,,
North,KPK,SPARKLING,SPRITE,750ml PET,Indirect,YTD,,49.938,5879.251773,,
North,KPK,SPARKLING,SPRITE 3G,1500ml PET,Indirect,YTD,23.775,,,,
North,KPK,SPARKLING,SPRITE 3G,250ml RGB,Indirect,MTD,,4.228,,,
North,KPK,SPARKLING,SPRITE 3G,250ml RGB,Indirect,WTD,,4.228,,,
North,KPK,SPARKLING,SPRITE 3G,250ml RGB,Indirect,YTD,1950.885,22.197,,,
North,KPK,SPARKLING,SPRITE 3G,500ml PET,Indirect,MTD,,,369.8193751,,
North,KPK,SPARKLING,SPRITE 3G,500ml PET,Indirect,TODAY,,,96.40417777,,
North,KPK,SPARKLING,SPRITE 3G,500ml PET,Indirect,WTD,,,369.8193751,,
North,KPK,SPARKLING,SPRITE 3G,500ml PET,Indirect,YTD,,,10941.00346,,
North,KPK,SPARKLING,SPRITE ZERO,1500ml PET,Direct,YTD,31.702,,,,
North,KPK,SPARKLING,SPRITE ZERO,1500ml PET,Indirect,MTD,19.02,,161.6231357,,
North,KPK,SPARKLING,SPRITE ZERO,1500ml PET,Indirect,TODAY,,,42.13177177,,
North,KPK,SPARKLING,SPRITE ZERO,1500ml PET,Indirect,WTD,19.02,,161.6231357,,
North,KPK,SPARKLING,SPRITE ZERO,1500ml PET,Indirect,YTD,2794.378,3.17,3994.16307,,
North,KPK,SPARKLING,SPRITE ZERO,250ml CAN,Direct,YTD,18.493,,,,
North,KPK,SPARKLING,SPRITE ZERO,250ml CAN,Indirect,MTD,,,1.777670291,,
North,KPK,SPARKLING,SPRITE ZERO,250ml CAN,Indirect,TODAY,,,0.463401472,,
North,KPK,SPARKLING,SPRITE ZERO,250ml CAN,Indirect,WTD,,,1.777670291,,
North,KPK,SPARKLING,SPRITE ZERO,250ml CAN,Indirect,YTD,25.88,216.58,43.40816565,,
North,KPK,SPARKLING,SPRITE ZERO,500ml PET,Indirect,MTD,5.283,,6.726378399,,
North,KPK,SPARKLING,SPRITE ZERO,500ml PET,Indirect,TODAY,5.283,,1.753426193,,
North,KPK,SPARKLING,SPRITE ZERO,500ml PET,Indirect,WTD,5.283,,6.726378399,,
North,KPK,SPARKLING,SPRITE ZERO,500ml PET,Indirect,YTD,406.894,221.933,162.8809048,,
North,KPK,WATER,DASANI,1500ml PET,Indirect,MTD,,172.768,,,
North,KPK,WATER,DASANI,1500ml PET,Indirect,TODAY,,49.137,,,
North,KPK,WATER,DASANI,1500ml PET,Indirect,WTD,,172.768,,,
North,KPK,WATER,DASANI,1500ml PET,Indirect,YTD,,267.872,,,
North,KPK,WATER,KINLEY,1500ml PET,Direct,MTD,256.783,,,,
North,KPK,WATER,KINLEY,1500ml PET,Direct,TODAY,256.783,,,,
North,KPK,WATER,KINLEY,1500ml PET,Direct,WTD,256.783,,,,
North,KPK,WATER,KINLEY,1500ml PET,Direct,YTD,7636.919,5436.825,,,
North,KPK,WATER,KINLEY,1500ml PET,Indirect,MTD,678.388,886.045,1559.497571,,
North,KPK,WATER,KINLEY,1500ml PET,Indirect,TODAY,107.782,95.102,406.5284059,,
North,KPK,WATER,KINLEY,1500ml PET,Indirect,WTD,678.388,886.045,1559.497571,,
North,KPK,WATER,KINLEY,1500ml PET,Indirect,YTD,36511.52,42032.578,29936.11199,,
North,KPK,WATER,KINLEY,500ml PET,Direct,YTD,285.315,31.702,,,
North,KPK,WATER,KINLEY,500ml PET,Indirect,MTD,153.24,358.252,516.7362139,,
North,KPK,WATER,KINLEY,500ml PET,Indirect,TODAY,20.079,57.068,134.7023255,,
North,KPK,WATER,KINLEY,500ml PET,Indirect,WTD,153.24,358.252,516.7362139,,
North,KPK,WATER,KINLEY,500ml PET,Indirect,YTD,9123.206,13971.511,9604.306609,,
North,SKT,ENERGY DRINK,MONSTER PREMIUM,355ml CAN,Direct,MTD,,6.752,,,
North,SKT,ENERGY DRINK,MONSTER PREMIUM,355ml CAN,Direct,TODAY,,3.751,,,
North,SKT,ENERGY DRINK,MONSTER PREMIUM,355ml CAN,Direct,WTD,,6.752,,,
